Date,Open,High,Low,Close,Volume,S_3,S_9,predicted_data_price,signal
2016-04-29,108.95041190729606,110.60745239257812,108.53615178597555,110.60745239257812,4029200,109.50276184082031,109.96305084228516,109.66821554976119,No Position
2016-05-03,110.19319698203199,111.02171726009239,108.9504165649414,108.9504165649414,4140600,109.36467742919922,109.77893575032552,109.53937160579432,No Position
2016-05-04,108.95040968692663,109.77892991268273,108.53614957404858,109.36466979980469,1982700,109.6408462524414,109.68687693277995,109.86088990609856,Buy
2016-05-09,108.1218864440918,108.53614654541016,107.29336624145509,107.70762634277344,4915000,108.67423756917317,109.2265870836046,108.84406826510815,No Position
2016-05-10,106.87911224365234,108.95041286852933,106.87911224365234,106.87911224365234,6834900,107.98380279541016,109.04247029622395,108.09770618683692,No Position
2016-05-11,106.46485537574405,106.87911551339285,104.3935546875,104.3935546875,9097800,106.32676442464192,108.49012417263455,106.32176169527821,No Position
2016-05-12,103.97928844662164,105.22206878662111,103.56502833328848,105.2220687866211,6820800,105.49824523925781,107.8917482164171,105.47847082044737,No Position
2016-05-13,104.80781335449218,106.05059374999999,103.56503295898438,103.56503295898438,6256400,104.39355214436848,107.24734412299262,104.33280511793413,No Position
2016-05-16,104.80780640256357,105.22206650692152,103.97928619384766,103.97928619384766,7317900,104.25546264648438,106.74102444118924,104.24863709367159,No Position
2016-05-17,104.39355003833772,106.05059051513673,103.97928991913797,106.05059051513672,9081100,104.53163655598958,106.23470645480685,104.62760832215386,Buy
2016-05-18,106.05059523809524,106.46485537574405,104.3935546875,104.3935546875,3456300,104.8078104654948,105.72838846842448,105.00657955063613,Buy
2016-05-19,104.80781335449218,105.63633361816406,102.7365126953125,103.56503295898438,5676900,104.6697260538737,105.083984375,104.94156601903977,No Position
2016-05-23,103.56502456358638,103.97928466184072,101.907984170569,103.15076446533203,7069300,103.70311737060547,104.57766638861762,103.93112731348606,No Position
2016-05-24,103.56503295898438,103.56503295898438,102.32225256347655,103.56503295898438,4414400,103.42694346110027,104.20943535698785,103.67343385675217,No Position
2016-05-25,104.39355003833772,106.05059051513673,103.97928991913797,106.05059051513672,8145600,104.25546264648438,104.39355044894748,104.57417220851681,Buy
2016-05-26,106.46485063433649,107.29337087273599,106.05059051513673,106.05059051513672,6652500,105.22207132975261,104.48560841878255,105.64205827344841,Buy
2016-05-27,105.22207995087022,107.29338073730469,104.39355963629644,107.29338073730469,3660800,106.46485392252605,104.89986928304036,106.97402073055058,Buy
2016-05-30,108.53616540297021,109.77894592285156,108.12190522967644,109.77894592285156,11492000,107.70763905843098,105.54427591959636,108.2740706483116,Buy
2016-05-31,110.19319300865061,111.02171325683595,109.36467276046527,111.02171325683594,9901500,109.36467997233073,106.09662289089627,110.0500178654924,Buy
2016-06-01,111.02172506290631,114.75006657621287,111.02172506290631,113.50728607177734,27900200,111.43598175048828,107.10925971137152,112.22527119742541,Buy
2016-06-02,113.50728607177734,114.3358064080677,112.678765735487,113.50728607177734,11761900,112.6787618001302,108.21395450168185,113.46148513401579,Buy
2016-06-03,114.75004654479541,115.99282683228418,114.33578644896583,115.164306640625,12896100,114.05962626139323,109.54879252115886,114.82016007913636,Buy
2016-06-06,115.99284433385232,117.23562480885788,115.99284433385232,116.4071044921875,9723800,115.02623240152995,110.97568935818143,115.70293499921507,Buy
2016-06-07,118.8926383598701,119.30689842384179,117.23559810398342,118.47837829589844,17147800,116.68326314290364,112.35655466715495,117.36397636003984,Buy
2016-06-08,118.06413812840238,118.47839826218625,115.1643171919153,116.82135772705078,10551900,117.23561350504558,113.55330657958984,117.81553558675921,Buy
2016-06-09,117.23562045010654,117.64988059303978,113.92153930664064,113.92153930664062,5112300,116.40709177652995,114.2897686428494,116.78713368463143,No Position
2016-06-10,113.50726929832908,114.75004961911371,112.67874908447266,112.67874908447266,7308600,114.47388203938802,114.61196899414062,114.58115685405113,No Position
2016-06-13,111.43597338092862,111.8502335050213,109.77893288455793,111.02171325683594,6631600,112.54066721598308,114.61196899414062,112.41985535539543,No Position
2016-06-14,110.60744854983162,113.09300919140087,110.60744854983162,112.67874908447266,6445900,112.12640380859375,114.51990932888455,111.9694822086359,No Position
2016-06-15,112.67875524450231,113.09301537407768,110.60745459662543,111.85023498535156,9040200,111.85023244222005,114.3357925415039,111.68625961822137,No Position
2016-06-16,110.60745013843882,110.60745013843882,108.53614957404858,109.36466979980469,10898900,111.29788462320964,113.69138844807942,111.15810659876831,No Position
2016-06-17,110.19319300865061,111.02171325683595,109.36467276046527,111.02171325683594,8082400,110.74553934733073,113.09301164415147,110.62357360461255,No Position
2016-06-20,111.02171399424954,111.43597412109375,109.77893361371689,111.43597412109375,8952000,110.60745239257812,112.3105222913954,110.57770615370417,No Position
2016-06-21,111.02171945213375,111.43597959934321,109.36467886329594,110.19319915771484,10152700,110.88362884521484,111.57406022813585,110.98859537277177,Buy
2016-06-22,110.19319698203199,110.6074571210622,108.12189628688103,108.9504165649414,13312700,110.19319661458333,111.02171325683594,110.29330032650785,No Position
2016-06-23,108.95041407832393,112.26449511492693,108.12189381917317,111.85023498535156,13864100,110.33128356933594,110.92965613471137,110.46044519649675,Buy
2016-06-24,108.53614957404858,109.77892991268273,106.46484900965835,109.36466979980469,25385200,110.05510711669922,110.74554019504123,110.17721680217018,No Position
2016-06-27,109.36467202861658,111.02171251389865,108.95041190729606,110.60745239257812,8971200,110.60745239257812,110.51539611816406,110.82664463263762,Buy
2016-06-28,111.02170865675983,113.09300919140087,110.1931884429034,112.67874908447266,13971500,110.88362375895183,110.60745324028863,111.12263356414935,Buy
2016-06-29,113.92152711054759,115.99282760346662,113.50726701196378,115.57856750488281,17525500,112.95492299397786,111.29788631863065,113.34256554140877,Buy
2016-06-30,116.82134702394335,116.82134702394335,113.09300616147708,115.164306640625,9548700,114.47387440999348,111.75817447238498,114.9768972573932,Buy
2016-07-04,117.64987479315865,120.5496956507365,117.23561467064752,119.30691528320312,26280200,116.68326314290364,112.63272349039714,117.32567874741966,Buy
2016-07-05,119.30691528320312,121.37821589575874,119.30691528320312,119.30691528320312,10421900,117.92604573567708,113.64535861545139,118.57466186828529,Buy
2016-07-06,118.06413959449446,119.30692001127862,117.23561931663836,117.6498794555664,6764700,118.75457000732422,114.61196560329861,119.36689412308701,Buy
2016-07-07,119.30690917968751,121.3782096862793,118.89264907836915,120.13542938232422,9406000,119.03074137369792,115.53254275851779,119.547988335843,Buy
2016-07-08,120.13542938232423,120.96394958496094,118.06412887573244,120.13542938232422,8823700,119.30691274007161,116.72929382324219,119.69078423064308,Buy
2016-07-11,122.62098010541614,123.44950024126354,120.13541969787391,123.03524017333984,6916700,121.10203297932942,118.11015913221571,121.50620731620546,Buy
2016-07-12,123.86376030918724,124.27802037711095,122.20672003749243,123.03524017333984,7176500,122.06863657633464,119.26088036431207,122.42727794617393,Buy
2016-07-13,124.27803728492763,124.69229740921072,123.03525691207835,123.86377716064453,7399300,123.31141916910808,120.18145921495226,123.68902693791291,Buy
2016-07-14,123.86379446572815,125.10657501220703,122.62101391924928,125.10657501220703,6270500,124.00186411539714,121.2861557006836,124.30773932904343,Buy
2016-07-15,125.52083519436665,126.34935555868591,124.69231483004741,125.10657501220703,8390200,124.6923090616862,121.93056233723958,124.99028225010039,Buy
2016-07-20,125.93507608916937,127.59211656402687,125.10655585174062,127.1778564453125,7192000,125.79700215657552,122.80511135525174,126.1040326876504,Buy
2016-07-21,127.17785815490927,127.17785815490927,123.44951703636146,123.86377716064453,9328700,125.38273620605469,123.49554443359375,125.54514479683785,No Position
2016-07-22,123.03527342837515,125.10657432784274,122.20675306858811,124.69231414794922,6365100,125.24464925130208,124.00186496310764,125.32055209724729,No Position
2016-07-25,124.2780183490954,126.34931865491366,123.86375828793174,125.93505859375,6158800,124.83038330078125,124.64626820882161,124.76804737698332,No Position
2016-07-26,125.93509537652628,126.76361574084554,124.27805464788779,125.10657501220703,5584800,125.24464925130208,124.8764165242513,125.19927397283105,Buy
2016-07-27,126.34932708740234,127.17784726502465,125.52080690978003,126.34932708740234,7281800,125.79698689778645,125.24464840359158,125.76571370241591,Buy
2016-07-28,125.93507007371669,132.56323165654388,125.10654987586328,132.1489715576172,25548600,127.86829121907552,126.16522555881076,127.95373621862414,Buy
2016-07-29,132.14897001729778,132.977490205494,130.49192964090534,131.32044982910156,14905400,129.93958282470703,126.85565609402127,130.1736600190173,Buy
2016-08-01,132.1489571094513,133.80599732398986,130.49191689491272,132.56321716308594,15431000,132.01087951660156,127.68417188856337,132.3744405819005,Buy
2016-08-02,130.90618423954132,131.73470439295613,128.42062377929688,128.42062377929688,10388600,130.76809692382812,127.82225714789496,130.96588172399848,No Position
2016-08-03,128.42061182495894,130.90617205382912,128.00635178681392,130.07765197753906,9047500,130.35383097330728,128.51268768310547,130.40699418585376,No Position
2016-08-04,129.24915854444782,129.6634186679877,127.59211805028824,128.00637817382812,7551400,128.8348846435547,128.88091701931424,128.65777379013753,No Position
2016-08-05,128.83487104226987,129.66339111328125,128.42061100676418,129.66339111328125,7494000,129.24914042154947,129.29517618815103,129.06345750663814,Buy
2016-08-08,132.97746780815473,135.46302795410156,131.73468773518132,135.46302795410156,24400500,131.0442657470703,130.44589318169488,130.91080201374368,Buy
2016-08-09,135.46305995581722,136.70584032238435,133.80601946706105,136.2915802001953,16070000,133.80599975585938,131.55058797200522,133.84518080431116,Buy
2016-08-10,136.70584032238435,137.53436056676244,135.46305995581722,136.2915802001953,9232900,136.01539611816406,132.01087782118054,136.25141806569366,Buy
2016-08-11,135.46304161658654,136.29156174879807,134.634521484375,134.634521484375,8292900,135.73922729492188,132.37910800509982,135.89160180010134,No Position
2016-08-15,133.80601349352307,135.46305390830352,132.9774932861328,132.9774932861328,10843200,134.63453165690103,132.42513868543836,134.65018745952037,No Position
2016-08-16,133.80600960647004,133.80600960647004,130.07766878152196,130.90618896484375,11771700,132.8394012451172,132.70131259494357,132.6049636812903,No Position
2016-08-17,129.6634079221695,130.90618818979416,128.83488774375311,130.49192810058594,10360200,131.45853678385416,132.7473432752821,131.05479726394628,No Position
2016-08-18,130.90617694854737,133.3917372703552,130.49191689491272,132.56321716308594,5585800,131.32044474283853,133.253658718533,130.83019958333531,No Position
2016-08-19,132.563228546627,132.563228546627,129.6634079221695,130.49192810058594,5358000,131.18235778808594,133.34571838378906,130.6630543606786,No Position
2016-08-22,130.90618896484375,130.90618896484375,128.83488850653924,130.90618896484375,6674700,131.32044474283853,132.8394029405382,130.88764635493342,Buy
2016-08-23,130.07765197753906,130.49191201568408,128.83487186310398,130.07765197753906,6330900,130.4919230143229,132.14896647135416,130.0571190955777,No Position
2016-08-24,129.66340945270912,132.14897001729778,129.249149358611,131.32044982910156,14600100,130.76809692382812,131.59661865234375,130.44247349460858,Buy
2016-08-25,131.73469213011919,132.56321220640922,130.07765197753906,130.07765197753906,6102400,130.4919179280599,131.09029981825086,130.20392362805248,No Position
2016-08-26,130.90619276765722,132.9774932861328,130.90619276765722,132.9774932861328,6559500,131.45853169759116,131.09029981825086,131.28458148532548,Buy
2016-08-29,132.1489571094513,132.56321716308594,130.90617694854737,132.56321716308594,3148000,131.87278747558594,131.2744140625,131.72218046678935,Buy
2016-08-30,132.9774932861328,133.80601349352307,132.5632331824377,132.9774932861328,4406100,132.8394012451172,131.55058797200522,132.76454000610644,Buy
2016-08-31,132.56321716308594,133.3917372703552,132.56321716308594,132.56321716308594,6329400,132.70130920410156,131.55058797200522,132.6101554381908,No Position
2016-09-01,132.9774932861328,133.80601349352307,132.14897307874259,132.9774932861328,6301700,132.8394012451172,131.8267618815104,132.72624168815057,Buy
2016-09-02,132.14114919582747,132.97748558314282,128.79580364656601,130.05030822753906,9885800,131.8636728922526,131.7316640218099,131.64858154238283,No Position
2016-09-05,130.46851133428936,130.46851133428936,125.0323233620273,125.86865997314453,14269700,129.6321538289388,131.26399824354382,129.2186343294994,No Position
2016-09-06,125.4504579486269,127.12313072127526,123.77778517597854,124.19595336914062,8831100,126.70497385660808,130.4723875257704,126.05587292635951,No Position
2016-09-07,124.61413461946722,128.37764875226992,124.19596638248915,125.03230285644531,13509300,125.03230539957683,129.9117931789822,124.26359808192507,No Position
2016-09-08,124.61413144903668,125.03229967537573,122.94145854368047,123.35962677001953,14676600,124.19596099853516,128.84314134385852,123.47677408726737,No Position
2016-09-09,123.35963127948985,123.35963127948985,121.2687900713629,121.68695831298828,9319000,123.35962931315105,127.6346681382921,122.70935398695231,No Position
2016-09-12,120.43245045731707,122.9414598418445,119.59611399580793,120.0142822265625,13431200,121.68695576985677,126.1943113538954,121.03907419700488,No Position
2016-09-13,122.52327331743743,127.12312316894531,122.52327331743743,127.12312316894531,15140200,122.9414545694987,125.58985646565755,122.52540521736879,Buy
2016-09-14,126.28679765973772,128.79580688476562,125.86862945556639,128.79580688476562,15523400,125.31107076009114,125.12522464328342,125.2390287202787,Buy
2016-09-15,129.2139806464167,129.2139806464167,126.70497131347656,126.70497131347656,7514900,127.54130045572917,124.75352054172092,127.78393375925704,Buy
2016-09-16,127.95948677187245,129.21399154414573,126.7049819995992,128.37765502929688,28330900,127.95947774251302,125.0322977701823,128.2127895658476,Buy
2016-09-19,129.2139706721071,129.6321388619845,125.86862515308817,127.54129791259766,7891200,127.5413080851237,125.40400271945529,127.69373690584194,No Position
2016-09-20,128.37766980649627,128.37766980649627,124.61415505646868,125.86865997314453,11136700,127.26253763834636,125.49693128797743,127.36918942199124,No Position
2016-09-21,127.54129133726421,129.6321321788587,126.28678683230753,127.12312316894531,11831600,126.8443603515625,125.91509755452473,126.84368522592408,No Position
2016-09-22,128.79580688476562,129.63214329310824,128.3776386805943,128.79580688476562,9479300,127.26253000895183,126.70496961805556,127.2016566098371,Buy
2016-09-23,129.2139706721071,129.6321388619845,125.86862515308817,127.54129791259766,9634400,127.82007598876953,127.54130469428168,127.7090051249399,Buy
2016-09-26,125.86864357752515,126.70498007970139,125.45047532643703,126.28681182861328,7108300,127.54130554199219,127.44838121202257,127.41023060764611,No Position
2016-09-27,126.70499658426178,127.54133319537902,125.86865997314455,125.86865997314453,4430400,126.56558990478516,127.1231426662869,126.36449935495207,No Position
2016-09-28,125.86864585876465,126.70498237609863,124.61414108276367,125.45047760009766,6807300,125.86864980061848,126.98375447591145,125.60466170507354,No Position
2016-09-29,126.28680756737954,126.70497580435762,124.61413461946722,125.03230285644531,9519700,125.45048014322917,126.61204867892795,125.18870126396342,No Position
2016-09-30,124.19596210685935,125.03229855202339,123.35962566169532,123.77779388427734,6035800,124.75352478027344,126.19388156467014,124.46750612240793,No Position
2016-10-03,125.03230285644531,125.45047109342339,124.61413461946722,125.03230285644531,2583600,124.61413319905598,126.10095299614801,124.32455552645692,No Position
2016-10-04,125.45045049566973,129.21396401053983,125.03228232735083,127.12312316894531,30739900,125.31107330322266,126.10095299614801,125.10372278369721,Buy
2016-10-05,127.54131658187764,127.54131658187764,125.86864357752515,126.28681182861328,13639500,126.1474126180013,125.82217576768663,126.07739533464836,Buy
2016-10-06,127.12313953563324,127.95947597994662,125.86863486916317,126.70497131347656,8962000,126.70496877034505,125.72925059000652,126.71362005524799,Buy
2016-10-07,127.12314833078952,127.54131658187764,125.86864357752515,126.28681182861328,7865800,126.4261983235677,125.72925059000652,126.40195940734355,No Position
2016-10-10,121.26878356933594,123.35962466535896,120.85061535013133,121.26878356933594,15081700,124.75352223714192,125.21815321180556,124.60281205898943,No Position
2016-10-11,122.52326930652964,122.52326930652964,117.92341960560191,119.5960922241211,11410400,122.38389587402344,124.56766594780817,122.04381592315644,No Position
2016-10-12,117.92344894409179,118.34161720275878,112.90542984008789,117.08711242675781,27127400,119.31732940673828,123.68486701117621,118.73786826805555,No Position
2016-10-13,115.8326031859492,119.17794912633762,113.32359373065788,118.75978088378906,25576900,118.48099517822266,123.12731001112196,117.88017975296663,No Position
2016-10-14,124.61412048339845,126.28679324156487,122.94144772523202,124.61412048339844,30823200,120.15367126464844,123.08084530300565,119.75664682388319,Buy
2016-10-17,123.3596355412282,123.77780379730017,121.68696251694037,122.94146728515625,9828400,122.10512288411458,122.61621687147353,122.00276893358954,Buy
2016-10-18,123.77779064439747,124.19595885603394,121.68694958621508,122.10511779785156,6512000,123.22023518880208,122.15158420138889,123.31387841240388,Buy
2016-10-19,119.59611178599427,122.10512112416198,117.92343889388246,120.85061645507812,13911200,121.96573384602864,121.5011003282335,122.00157273199156,No Position
2016-10-20,122.10511779785156,123.35962243276099,121.2687813745786,122.10511779785156,6730300,121.68695068359375,121.03646765814887,121.75433063725706,No Position
2016-10-21,122.10511779785156,122.52328600948803,121.68694958621508,122.10511779785156,3348900,121.68695068359375,121.12939368353949,121.74144415397859,No Position
2016-10-25,122.94146303786445,122.94146303786445,120.8506218297375,121.68695831298828,3994700,121.96573130289714,121.36171213785808,122.02089949617525,Buy
2016-10-26,120.85060991181268,121.68694631258647,120.43244171142578,120.43244171142578,3018800,121.40817260742188,121.73341539171007,121.3460124825622,No Position
2016-10-27,120.01428000902222,121.68695290113403,119.59611178599427,120.85061645507812,3383600,120.99000549316406,121.96573045518663,120.84629250820824,No Position
2016-10-28,121.26877811219957,121.26877811219957,119.59610531065199,120.43244171142578,2965400,120.57183329264323,121.50109948052301,120.44321558964256,No Position
2016-10-31,119.59611399580793,120.43245045731707,119.59611399580793,120.0142822265625,3321600,120.4324467976888,121.1758566962348,120.33248677068785,No Position
2016-11-01,120.43242853338067,120.85059668801047,119.5960922241211,119.5960922241211,5499900,120.01427205403645,120.89707607693143,119.90363427749912,No Position
2016-11-02,119.59610531065199,120.85060991181268,119.17793711026509,120.43244171142578,4767700,120.01427205403645,120.8506122165256,119.9100776366943,Buy
2016-11-03,120.014276792292,120.85061321593166,119.17794036865233,119.17794036865234,3542000,119.73549143473308,120.52537027994792,119.64350842510828,No Position
2016-11-04,118.34161720275878,118.75978546142578,116.25077590942382,117.08711242675781,7027100,118.89916483561198,119.96781412760417,118.78582832199753,No Position
2016-11-07,118.3416093035442,121.6869551495808,118.3416093035442,120.0142822265625,7632200,118.75977834065755,119.78196122911241,118.65576966056916,No Position
2016-11-08,121.2687900713629,122.10512655461368,120.8506218297375,121.68695831298828,6744800,119.5961176554362,119.92135196261935,119.57145291921134,Buy
2016-11-09,120.43244171142578,120.85060991181268,118.3416007094913,120.43244171142578,12767200,120.71122741699219,119.87488810221355,120.82457014498266,Buy
2016-11-10,121.68694958621508,122.94145422112452,121.2687813745786,122.10511779785156,15238700,121.40817260742188,120.06074100070529,121.57797000446615,Buy
2016-11-11,120.43244723801898,120.43244723801898,118.3416061401367,118.34160614013672,9572000,120.29305521647136,119.87488810221355,120.35706069246874,No Position
2016-11-14,116.25076515087181,116.66893337083899,114.99626049097033,115.4144287109375,9787300,118.6203842163086,119.41025882297092,118.55147508349576,No Position
2016-11-15,116.25076504225443,118.3416061401367,115.41442860310153,118.34160614013672,7210300,117.36588033040364,119.17794375949435,117.18117715004038,No Position
2016-11-16,119.17795372009277,119.17795372009277,117.08711242675781,117.08711242675781,4630900,116.94771575927734,118.9456295437283,116.74589231770081,No Position
2016-11-17,117.92343250910442,120.43244171142578,117.50526430871751,120.43244171142578,6260100,118.62038675944011,119.31733279758029,118.56436440995225,Buy
2016-11-18,120.43244171142578,120.43244171142578,119.17793711026509,120.43244171142578,5366600,119.3173319498698,119.36379496256511,119.33709422946536,Buy
2016-11-21,120.014276792292,120.85061321593166,119.17794036865233,119.17794036865234,4211600,120.01427459716797,119.08501519097223,120.15492401483095,Buy
2016-11-22,120.43245045731707,120.85061868807165,119.59611399580793,120.0142822265625,4235300,119.87488810221355,119.03855302598741,120.00553539337302,No Position
2016-11-23,121.26878356933594,121.26878356933594,120.01427891172212,121.26878356933594,7401000,120.15366872151692,118.94562700059679,120.33009389726807,Buy
2016-11-24,120.85059668801047,120.85059668801047,119.5960922241211,119.5960922241211,5187300,120.29305267333984,119.08501434326172,120.46659330982547,Buy
2016-11-25,120.43244823205018,121.26878467810607,120.01428000902222,120.85061645507812,4430600,120.57183074951172,119.68903520372179,120.69450011084213,Buy
2016-11-28,121.26878467810607,122.52328934718993,120.43244823205018,120.85061645507812,8408500,120.43244171142578,119.96781412760417,120.50000595473152,No Position
2016-11-29,122.52328822694976,122.94145644615436,121.26878356933594,121.26878356933594,6450700,120.99000549316406,120.4324442545573,121.05892042275045,Buy
2016-11-30,121.2687802884359,122.94145312000053,121.2687802884359,122.52328491210938,23371900,121.54756164550781,120.66476016574435,121.65004245187544,Buy
2016-12-01,122.94145644615436,123.77779288456358,121.26878356933594,121.26878356933594,7567900,121.68695068359375,120.75768703884549,121.79299043976029,Buy
2016-12-02,121.68695178854054,122.10512000774514,120.43244713092672,121.26878356933594,2648700,121.68695068359375,120.99000295003255,121.7607741140082,No Position
2016-12-06,122.10511779785156,122.10511779785156,120.01427673966917,122.10511779785156,4507400,121.54756164550781,121.22231801350911,121.57272331709277,No Position
2016-12-07,121.68695277136725,123.77779388427733,121.68695277136725,123.77779388427734,5316600,122.38389841715495,121.5010969373915,122.46907412519514,Buy
2016-12-08,124.61412048339845,125.45045686248166,123.77778410431523,124.61412048339844,8902700,123.49901072184245,122.05865563286676,123.6384315826107,Buy
2016-12-09,126.28681411743163,126.70498237609863,124.61414108276367,125.45047760009766,8933800,124.61413065592448,122.5697513156467,124.81424081119967,Buy
2016-12-13,124.19596638248915,125.03230285644531,122.52329343457684,125.03230285644531,7273000,125.0323003133138,123.03438313802083,125.21731476903132,Buy
2016-12-14,125.03229527930691,125.45046349094338,122.10511779785156,122.10511779785156,7551900,124.19596608479817,123.12730916341145,124.26942075343722,No Position
2016-12-15,121.2687942608684,123.77780379730017,121.2687942608684,122.94146728515625,8514800,123.35962931315105,123.17377387152777,123.32796690119238,No Position
2016-12-16,124.19595885603394,124.19595885603394,122.10511779785156,122.10511779785156,7498400,122.38390096028645,123.2666998969184,122.2242326105229,No Position
2016-12-19,122.52329902908428,123.3596355412282,122.10513077301232,122.94146728515625,4469700,122.66268412272136,123.45255364312067,122.51013427264873,Buy
2016-12-20,122.94146303786445,122.94146303786445,121.2687900713629,121.68695831298828,3895900,122.24451446533203,123.40609147813585,122.04907078739613,No Position
2016-12-21,122.10512655461368,122.94146303786445,121.68695831298828,121.68695831298828,3274700,122.10512797037761,123.17377641465929,121.92545525005107,No Position
2016-12-22,121.68694958621508,122.94145422112452,121.68694958621508,122.10511779785156,2847500,121.8263448079427,122.89499833848741,121.65243983609182,No Position
2016-12-23,122.52328491210938,122.94145312000053,122.10511670421822,122.52328491210938,4007400,122.10512034098308,122.56975470648871,122.00920921449477,Buy
2016-12-26,122.52328059649227,124.19595336914062,122.52328059649227,124.19595336914062,3021700,122.94145202636719,122.47682698567708,122.95710062202275,Buy
2016-12-27,124.19595336914062,124.61412156230271,123.77778517597854,124.19595336914062,2690600,123.63839721679688,122.70914204915364,123.70405735742295,Buy
2016-12-28,124.61412048339845,125.03228867294006,124.19595229385683,124.61412048339844,3173100,124.33534240722656,122.89499240451389,124.4574575695743,Buy
2016-12-29,124.61413882426078,127.12314833078952,124.19597057317266,126.28681182861328,5581200,125.03229522705078,123.35962507459853,125.17220627364468,Buy
2016-12-30,126.7049615328429,128.37763429235238,125.86862515308817,127.54129791259766,7523400,126.1474100748698,123.87071736653645,126.34801028610134,Buy
2017-01-04,128.79581764416818,130.46849060058594,128.37764940506372,130.46849060058594,11832000,128.09886678059897,124.84644317626953,128.39439747379168,Buy
2017-01-05,130.8866424560547,131.7229788295758,130.05030608253358,130.8866424560547,8183500,129.63214365641275,125.86863030327692,129.96682367290657,Buy
2017-01-06,130.8866424560547,131.30481064281526,129.632137895773,130.8866424560547,3712600,130.74725850423178,126.84435526529948,131.07819491630312,Buy
2017-01-09,130.8866424560547,132.14114701633636,130.05030608253358,130.8866424560547,6420200,130.8866424560547,127.77361721462674,131.1051587507698,Buy
2017-01-10,130.46847214471725,132.55931304447233,130.46847214471725,131.7229766845703,11395000,131.16542053222656,128.60995313856336,131.30084934359027,Buy
2017-01-11,132.1411305810236,132.55929871577365,131.30479431152344,131.30479431152344,6406500,131.30480448404947,129.39982435438367,131.34714313808652,Buy
2017-01-12,132.55931738948516,132.55931738948516,129.2139718402237,130.05030822753906,7774000,131.0260264078776,130.00384521484375,130.95171158422608,No Position
2017-01-16,131.3048139018397,131.3048139018397,129.63214111328125,129.63214111328125,5236700,130.3290812174479,130.37554846869574,130.12099282507182,No Position
2017-01-17,129.63214111328125,130.8866457047001,128.3776365218624,129.63214111328125,8864100,129.7715301513672,130.6078643798828,129.46544383079873,No Position
2017-01-18,130.0503223614815,130.8866588396904,129.63215412237705,130.46849060058594,4313600,129.91092427571616,130.6078643798828,129.6212841058741,Buy
2017-01-19,129.63214111328125,130.05030931042086,127.95946832472278,129.63214111328125,6844800,129.91092427571616,130.46847534179688,129.64061383079178,Buy
2017-01-20,126.70499658426178,127.1231648898204,124.19598675091007,125.86865997314453,28187500,128.65643056233725,129.91092173258463,128.31542960885537,No Position
2017-01-23,126.28682827870315,127.1231648898204,125.0323233620273,125.86865997314453,8783700,127.12315368652344,129.3533681233724,126.67857052312429,No Position
2017-01-24,125.45049166758592,126.70499658426178,125.45049166758592,125.86865997314453,7154200,125.86865997314453,128.70288848876953,125.36627278446633,No Position
2017-01-25,126.28678683230753,127.95945950558311,125.86861866398863,127.12312316894531,16493300,126.2868143717448,128.2382583618164,125.89819475112623,Buy
2017-01-26,128.37765502929688,128.7958232867213,127.54131851444804,128.37765502929688,9258000,127.1231460571289,128.05240800645618,126.85897217170886,Buy
2017-01-27,128.37763429235238,128.37763429235238,127.54129791259764,127.54129791259766,4390400,127.68069203694661,127.8200920952691,127.51451547962587,Buy
2017-01-30,127.54129791259764,127.95946610247502,127.12312972272028,127.54129791259766,3537000,127.82008361816406,127.58777618408203,127.70256923727531,Buy
2017-01-31,127.12314833078952,127.12314833078952,125.86864357752515,126.28681182861328,7703200,127.12313588460286,127.1231452094184,126.98782598444915,No Position
2017-02-01,125.86861866398863,127.95945950558311,125.86861866398863,127.12312316894531,6969200,126.98374430338542,126.84436543782552,126.87064823749911,No Position
2017-02-02,127.12314833078952,127.95948483296576,126.28681182861327,126.28681182861328,6529100,126.56558227539062,126.89082675509982,126.39670715117003,No Position
2017-02-03,126.28679228140638,128.37763321321773,126.28679228140638,127.95946502685547,6597700,127.12313334147136,127.12313842773438,126.9878240817187,Buy
2017-02-06,128.79580579837935,129.63214219966753,128.37763759773526,129.21397399902344,9901200,127.82008361816406,127.49483998616536,127.71545713122518,Buy
2017-02-07,129.21397508893693,129.63214329310824,128.3776386805943,128.79580688476562,3802600,128.6564153035482,127.68069373236762,128.62468861869394,Buy
2017-02-08,128.3776386805943,129.21397508893693,127.95947047642298,128.79580688476562,5747300,128.93519592285156,127.72715504964192,128.9299176327832,Buy
2017-02-09,129.21397508893693,130.4684797014509,128.3776386805943,128.79580688476562,6157400,128.79580688476562,127.86654493543837,128.7547532015903,No Position
2017-02-10,129.21397508893693,129.63214329310824,128.79580688476562,128.79580688476562,9620500,128.79580688476562,128.0059348212348,128.73542335911665,No Position
2017-02-14,129.63214329310824,130.4684797014509,127.95947047642298,128.79580688476562,9754000,128.79580688476562,128.28471204969617,128.69676402683723,No Position
2017-02-15,129.21399154414573,129.63215980157014,127.95948677187245,128.37765502929688,4413500,128.65642293294272,128.42410447862414,128.52160492933257,No Position
2017-02-16,128.79580688476562,129.21397508893693,128.3776386805943,128.79580688476562,4592500,128.65642293294272,128.7028817070855,128.48294559705312,No Position
2017-02-17,128.79580688476562,129.63214329310824,128.3776386805943,128.79580688476562,6132300,128.65642293294272,128.79580858018664,128.4700589962187,No Position
